CITY,DATE,DEWP,DEWP_ATTRIBUTES,ELEVATION,FRSHTT,GUST,LATITUDE,LONGITUDE,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,NAME,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,STATION,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
Madison,2025-02-20,-1.4,24.0,261.7,000000,,43.14069,-89.34521,25.0,,-4.0,,8.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1032.4,23.0,3.9,72641014837,998.6,24.0,10.6,24.0,10.0,24.0,5.8,24.0
Madison,2025-02-21,5.3,24.0,261.7,000000,15.0,43.14069,-89.34521,27.0,,-0.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1035.2,24.0,3.9,72641014837,1.4,24.0,15.6,24.0,10.0,24.0,3.7,24.0
Madison,2025-02-22,6.9,24.0,261.7,000000,17.1,43.14069,-89.34521,27.0,,1.9,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1025.0,24.0,3.1,72641014837,991.6,24.0,19.0,24.0,10.0,24.0,6.4,24.0
Madison,2025-02-23,17.5,24.0,261.7,000000,,43.14069,-89.34521,37.9,,14.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1017.9,24.0,2.0,72641014837,984.9,24.0,26.9,24.0,10.0,24.0,5.0,24.0
Madison,2025-02-24,30.3,24.0,261.7,000000,15.0,43.14069,-89.34521,53.1,,34.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1006.0,24.0,1.2,72641014837,974.2,24.0,42.5,24.0,10.0,24.0,6.0,24.0
Madison,2025-02-25,32.9,24.0,261.7,010000,,43.14069,-89.34521,54.0,,36.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1008.1,24.0,1.2,72641014837,976.7,24.0,44.7,24.0,10.0,24.0,4.4,24.0
Madison,2025-02-26,32.4,24.0,261.7,010000,,43.14069,-89.34521,52.0,,30.0,,15.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1009.8,22.0,1.2,72641014837,977.9,24.0,39.4,24.0,9.3,19.0,5.2,24.0
Madison,2025-02-27,32.0,24.0,261.7,010000,28.9,43.14069,-89.34521,48.0,,32.0,,15.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.11,,1010.8,15.0,,72641014837,978.9,24.0,39.8,24.0,9.0,19.0,6.2,24.0
Madison,2025-02-28,26.4,21.0,261.7,000000,35.0,43.14069,-89.34521,55.0,,27.0,,17.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1003.4,21.0,,72641014837,971.8,21.0,40.5,21.0,10.0,21.0,6.3,21.0
Miami,2025-01-01,66.8,24.0,1.4,000000,,25.78805,-80.31694,84.0,,68.0,,8.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.01,,1017.4,22.0,,72202012839,16.5,20.0,73.9,24.0,9.2,24.0,3.7,23.0
Miami,2025-01-02,57.2,24.0,1.4,000000,19.0,25.78805,-80.31694,81.0,,64.0,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.2,24.0,,72202012839,20.1,24.0,70.9,24.0,10.0,24.0,5.3,24.0
Miami,2025-01-03,57.0,24.0,1.4,000000,,25.78805,-80.31694,78.1,,60.1,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1022.6,24.0,,72202012839,21.6,24.0,68.4,24.0,10.0,24.0,4.5,24.0
Miami,2025-01-04,44.3,24.0,1.4,000000,20.0,25.78805,-80.31694,77.0,,55.0,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1023.7,24.0,,72202012839,22.7,24.0,63.2,24.0,10.0,24.0,6.6,24.0
Miami,2025-01-05,52.2,24.0,1.4,000000,19.0,25.78805,-80.31694,75.0,,55.0,,13.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1023.6,24.0,,72202012839,22.6,24.0,64.1,24.0,10.0,24.0,5.5,24.0
Miami,2025-01-06,59.3,24.0,1.4,000000,20.0,25.78805,-80.31694,80.1,,55.9,,13.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1018.0,24.0,,72202012839,17.0,24.0,71.3,24.0,10.0,24.0,6.5,24.0
Miami,2025-01-07,54.3,24.0,1.4,000000,20.0,25.78805,-80.31694,80.1,,57.0,,13.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1017.5,18.0,,72202012839,16.0,24.0,64.2,24.0,10.0,24.0,7.8,24.0
Miami,2025-01-08,48.6,24.0,1.4,000000,17.1,25.78805,-80.31694,72.0,,51.1,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.8,24.0,,72202012839,19.9,24.0,58.1,24.0,10.0,24.0,6.1,24.0
Miami,2025-01-09,37.4,24.0,1.4,000000,19.0,25.78805,-80.31694,72.0,,48.9,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.8,24.0,,72202012839,18.8,24.0,57.9,24.0,10.0,24.0,7.3,24.0
Miami,2025-01-10,49.0,24.0,1.4,000000,20.0,25.78805,-80.31694,73.0,,48.9,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1017.5,24.0,,72202012839,16.7,24.0,60.0,24.0,10.0,24.0,4.8,24.0
Miami,2025-01-11,60.2,24.0,1.4,010000,29.9,25.78805,-80.31694,77.0,,51.1,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1014.0,24.0,,72202012839,13.0,24.0,68.5,24.0,9.9,24.0,6.0,24.0
Miami,2025-01-12,51.6,24.0,1.4,000000,15.9,25.78805,-80.31694,77.0,,57.0,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1017.5,24.0,,72202012839,16.3,24.0,65.0,24.0,10.0,24.0,5.3,24.0
Miami,2025-01-13,56.8,24.0,1.4,000000,15.9,25.78805,-80.31694,79.0,,57.0,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.6,24.0,,72202012839,18.6,24.0,68.2,24.0,10.0,24.0,4.0,24.0
Miami,2025-01-14,66.2,24.0,1.4,010000,,25.78805,-80.31694,79.0,,57.9,,8.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.3,19.0,,72202012839,19.5,24.0,70.5,24.0,9.2,24.0,4.8,24.0
Miami,2025-01-15,54.4,24.0,1.4,000000,19.0,25.78805,-80.31694,75.0,,59.0,,13.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1024.2,24.0,,72202012839,23.1,24.0,65.9,24.0,10.0,24.0,7.4,24.0
Miami,2025-01-16,55.4,24.0,1.4,000000,,25.78805,-80.31694,75.0,,59.0,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1023.4,24.0,,72202012839,22.4,24.0,67.3,24.0,10.0,24.0,5.1,24.0
Miami,2025-01-17,62.4,24.0,1.4,010000,,25.78805,-80.31694,73.9,,62.1,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.9,20.0,,72202012839,19.0,24.0,67.4,24.0,9.3,24.0,4.6,24.0
Miami,2025-01-18,69.1,24.0,1.4,010000,25.1,25.78805,-80.31694,82.0,,64.9,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.63,,1016.6,18.0,,72202012839,15.6,24.0,74.1,24.0,8.8,24.0,9.4,24.0
Miami,2025-01-19,70.2,24.0,1.4,000000,28.0,25.78805,-80.31694,84.9,,69.1,,17.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.48,,1016.3,21.0,,72202012839,15.2,24.0,75.6,24.0,8.5,24.0,7.7,24.0
Miami,2025-01-20,60.3,24.0,1.4,010000,15.9,25.78805,-80.31694,78.1,,57.9,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.08,,1020.7,22.0,,72202012839,19.5,24.0,65.8,24.0,9.0,24.0,5.2,24.0
Miami,2025-01-21,63.3,24.0,1.4,010000,,25.78805,-80.31694,80.1,,57.9,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.07,,1020.9,20.0,,72202012839,20.2,24.0,66.5,24.0,6.4,24.0,5.4,24.0
Miami,2025-01-22,60.1,24.0,1.4,110000,22.9,25.78805,-80.31694,80.1,,52.0,,13.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.0,16.0,,72202012839,18.1,23.0,61.9,24.0,6.5,24.0,6.6,24.0
Miami,2025-01-23,54.5,24.0,1.4,110000,15.0,25.78805,-80.31694,69.1,,52.0,,8.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.11,,1020.8,22.0,,72202012839,19.8,23.0,55.5,24.0,6.2,24.0,6.3,24.0
Miami,2025-01-24,48.4,24.0,1.4,010000,18.1,25.78805,-80.31694,59.0,,48.0,,8.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.06,,1022.7,22.0,,72202012839,21.7,24.0,52.0,24.0,6.7,24.0,7.2,24.0
Miami,2025-01-25,43.4,24.0,1.4,000000,22.0,25.78805,-80.31694,73.0,,46.9,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1026.4,24.0,,72202012839,25.4,24.0,58.2,24.0,10.0,24.0,8.4,24.0
Miami,2025-01-26,54.4,24.0,1.4,000000,20.0,25.78805,-80.31694,75.9,,46.9,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1026.2,24.0,,72202012839,25.1,24.0,66.2,24.0,10.0,24.0,5.8,24.0
Miami,2025-01-27,57.0,24.0,1.4,000000,,25.78805,-80.31694,79.0,,59.0,,7.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1022.2,24.0,,72202012839,21.2,24.0,68.8,24.0,10.0,24.0,4.0,24.0
Miami,2025-01-28,55.6,24.0,1.4,000000,,25.78805,-80.31694,80.1,,57.0,,6.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.4,24.0,,72202012839,18.3,24.0,68.2,24.0,10.0,24.0,3.5,24.0
Miami,2025-01-29,58.1,24.0,1.4,000000,,25.78805,-80.31694,80.1,,57.0,,7.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.1,24.0,,72202012839,19.1,24.0,68.9,24.0,10.0,24.0,2.7,24.0
Miami,2025-01-30,62.1,24.0,1.4,000000,17.1,25.78805,-80.31694,80.1,,57.0,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.2,24.0,,72202012839,20.2,24.0,69.8,24.0,10.0,24.0,4.4,24.0
Miami,2025-01-31,64.9,24.0,1.4,000000,25.1,25.78805,-80.31694,79.0,,61.0,,15.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.6,23.0,,72202012839,19.7,24.0,73.1,24.0,10.0,24.0,9.0,24.0
Miami,2025-02-01,68.9,24.0,1.4,000000,20.0,25.78805,-80.31694,84.0,,69.1,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.2,21.0,,72202012839,18.3,24.0,75.7,24.0,10.0,24.0,4.2,24.0
Miami,2025-02-02,70.7,24.0,1.4,000000,20.0,25.78805,-80.31694,84.0,,69.1,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.3,20.0,,72202012839,19.4,24.0,75.7,24.0,10.0,24.0,6.1,24.0
Miami,2025-02-03,70.6,24.0,1.4,000000,19.0,25.78805,-80.31694,82.0,,71.1,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.7,19.0,,72202012839,19.8,24.0,76.4,24.0,10.0,24.0,7.1,24.0
Miami,2025-02-04,68.5,24.0,1.4,000000,17.1,25.78805,-80.31694,82.0,,70.0,,8.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.3,24.0,,72202012839,20.3,24.0,75.5,24.0,10.0,24.0,4.7,24.0
Miami,2025-02-05,65.8,24.0,1.4,000000,18.1,25.78805,-80.31694,82.0,,69.1,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.3,24.0,,72202012839,20.3,24.0,74.5,24.0,10.0,24.0,6.6,24.0
Miami,2025-02-06,64.7,24.0,1.4,000000,18.1,25.78805,-80.31694,81.0,,69.1,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.2,24.0,,72202012839,20.2,24.0,74.3,24.0,10.0,24.0,7.1,24.0
Miami,2025-02-07,65.5,24.0,1.4,000000,15.9,25.78805,-80.31694,82.0,,68.0,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.1,24.0,,72202012839,20.1,24.0,74.7,24.0,10.0,24.0,5.9,24.0
Miami,2025-02-08,65.7,24.0,1.4,000000,18.1,25.78805,-80.31694,82.0,,68.0,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.2,24.0,,72202012839,20.1,24.0,75.0,24.0,10.0,24.0,7.0,24.0
Miami,2025-02-09,67.7,24.0,1.4,000000,21.0,25.78805,-80.31694,82.9,,68.0,,9.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1021.4,24.0,,72202012839,20.5,24.0,75.7,24.0,10.0,24.0,6.5,24.0
Miami,2025-02-10,67.7,24.0,1.4,000000,17.1,25.78805,-80.31694,82.9,,68.0,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1022.0,22.0,,72202012839,21.2,24.0,75.5,24.0,10.0,24.0,5.7,24.0
Miami,2025-02-11,66.6,24.0,1.4,000000,22.0,25.78805,-80.31694,82.0,,68.0,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1019.9,24.0,,72202012839,18.9,24.0,75.7,24.0,10.0,24.0,8.9,24.0
Miami,2025-02-12,68.4,24.0,1.4,000000,26.0,25.78805,-80.31694,82.0,,71.1,,15.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1017.4,20.0,,72202012839,16.4,24.0,75.6,24.0,10.0,24.0,9.0,24.0
Miami,2025-02-13,71.5,24.0,1.4,000000,22.9,25.78805,-80.31694,84.0,,71.1,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1020.0,21.0,,72202012839,19.0,24.0,77.8,24.0,10.0,24.0,9.5,24.0
Miami,2025-02-14,70.2,24.0,1.4,000000,21.0,25.78805,-80.31694,84.0,,73.0,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1024.7,24.0,,72202012839,23.7,24.0,77.8,24.0,10.0,24.0,6.2,24.0
Miami,2025-02-15,65.6,24.0,1.4,000000,25.1,25.78805,-80.31694,84.0,,73.0,,18.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1022.1,23.0,,72202012839,21.3,24.0,77.0,24.0,10.0,24.0,11.8,24.0
Miami,2025-02-16,67.1,24.0,1.4,000000,28.0,25.78805,-80.31694,84.9,,73.0,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1016.5,24.0,,72202012839,15.4,24.0,78.4,24.0,10.0,24.0,9.2,24.0
Miami,2025-02-17,66.1,24.0,1.4,000000,17.1,25.78805,-80.31694,84.9,,69.1,,8.9,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1017.2,24.0,,72202012839,16.1,24.0,74.9,24.0,10.0,24.0,6.1,24.0
Miami,2025-02-18,66.6,24.0,1.4,010000,18.1,25.78805,-80.31694,82.9,,69.1,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1017.6,19.0,,72202012839,16.8,24.0,75.2,24.0,10.0,24.0,6.2,24.0
Miami,2025-02-19,68.6,24.0,1.4,010000,25.1,25.78805,-80.31694,84.0,,68.0,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.59,,1015.9,22.0,,72202012839,15.1,24.0,75.6,24.0,9.4,24.0,6.3,24.0
Miami,2025-02-20,65.4,24.0,1.4,000000,18.1,25.78805,-80.31694,84.0,,69.1,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1016.1,22.0,,72202012839,15.2,24.0,73.6,24.0,10.0,24.0,7.0,24.0
Miami,2025-02-21,53.4,24.0,1.4,000000,22.0,25.78805,-80.31694,78.1,,59.0,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1022.4,24.0,,72202012839,21.4,24.0,65.9,24.0,10.0,24.0,8.4,24.0
Miami,2025-02-22,54.4,24.0,1.4,000000,24.1,25.78805,-80.31694,75.0,,59.0,,17.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1024.8,24.0,,72202012839,23.8,24.0,69.3,24.0,10.0,24.0,9.8,24.0
Miami,2025-02-23,57.8,24.0,1.4,000000,18.1,25.78805,-80.31694,78.1,,64.0,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1022.1,24.0,,72202012839,21.1,24.0,70.4,24.0,10.0,24.0,4.9,24.0
Miami,2025-02-24,60.6,24.0,1.4,010000,22.9,25.78805,-80.31694,78.1,,64.0,,14.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1016.1,24.0,,72202012839,15.1,24.0,69.9,24.0,9.9,24.0,7.0,24.0
Miami,2025-02-25,64.1,24.0,1.4,010000,17.1,25.78805,-80.31694,78.1,,64.4,,15.5,"MIAMI INTERNATIONAL AIRPORT, FL US",0.13,,1009.6,20.0,,72202012839,8.5,24.0,71.5,24.0,10.0,24.0,7.0,24.0
Miami,2025-02-26,59.7,24.0,1.4,000000,15.0,25.78805,-80.31694,81.0,,61.0,,11.1,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1014.9,24.0,,72202012839,13.9,24.0,69.7,24.0,10.0,24.0,4.8,24.0
Miami,2025-02-27,62.7,24.0,1.4,000000,21.0,25.78805,-80.31694,81.0,,61.0,,12.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1016.9,24.0,,72202012839,15.9,24.0,72.9,24.0,10.0,24.0,4.5,24.0
Miami,2025-02-28,59.0,21.0,1.4,000000,,25.78805,-80.31694,80.1,,63.0,,8.0,"MIAMI INTERNATIONAL AIRPORT, FL US",0.0,,1016.8,21.0,,72202012839,15.7,21.0,70.8,21.0,10.0,21.0,4.9,21.0
NewYork,2025-01-01,38.3,24.0,3.0,010010,35.0,40.77945,-73.88027,53.1,,43.0,,24.1,"LAGUARDIA AIRPORT, NY US",0.41,,1001.2,18.0,,72503014732,999.3,20.0,46.7,24.0,9.5,24.0,11.8,24.0
NewYork,2025-01-02,20.5,24.0,3.0,000000,42.0,40.77945,-73.88027,52.0,,37.9,,28.0,"LAGUARDIA AIRPORT, NY US",0.0,,1010.5,24.0,,72503014732,9.5,24.0,40.7,24.0,10.0,24.0,18.5,24.0
NewYork,2025-01-03,15.3,24.0,3.0,000000,33.0,40.77945,-73.88027,44.1,,34.0,,20.0,"LAGUARDIA AIRPORT, NY US",0.0,,1012.8,24.0,,72503014732,11.8,24.0,35.9,24.0,10.0,24.0,13.8,24.0
NewYork,2025-01-04,11.9,24.0,3.0,000000,39.0,40.77945,-73.88027,39.9,,30.0,,27.0,"LAGUARDIA AIRPORT, NY US",0.0,,1009.9,24.0,,72503014732,8.9,24.0,32.5,24.0,10.0,24.0,17.8,24.0
NewYork,2025-01-05,9.0,24.0,3.0,000000,29.9,40.77945,-73.88027,34.0,,28.0,,22.0,"LAGUARDIA AIRPORT, NY US",0.0,,1015.6,24.0,,72503014732,14.7,24.0,30.4,24.0,10.0,24.0,15.8,24.0
NewYork,2025-01-06,16.4,24.0,3.0,001000,24.1,40.77945,-73.88027,34.0,,28.0,,18.1,"LAGUARDIA AIRPORT, NY US",0.0,,1013.4,21.0,1.2,72503014732,12.0,24.0,30.3,24.0,8.6,24.0,7.9,24.0
NewYork,2025-01-07,11.2,24.0,3.0,000000,48.0,40.77945,-73.88027,34.0,,19.9,,26.0,"LAGUARDIA AIRPORT, NY US",0.04,,1007.5,24.0,1.2,72503014732,6.5,24.0,26.3,24.0,10.0,24.0,20.1,24.0
NewYork,2025-01-08,8.1,24.0,3.0,000000,40.0,40.77945,-73.88027,34.0,,19.9,,25.1,"LAGUARDIA AIRPORT, NY US",0.0,,1013.4,24.0,,72503014732,12.4,24.0,27.7,24.0,10.0,24.0,20.5,24.0
NewYork,2025-01-09,9.1,24.0,3.0,000000,44.1,40.77945,-73.88027,34.0,,24.1,,28.9,"LAGUARDIA AIRPORT, NY US",0.0,,1007.4,24.0,,72503014732,6.4,24.0,27.1,24.0,10.0,24.0,22.0,24.0
NewYork,2025-01-10,14.8,24.0,3.0,000000,32.1,40.77945,-73.88027,41.0,,24.1,,22.9,"LAGUARDIA AIRPORT, NY US",0.0,,1012.3,24.0,,72503014732,11.3,24.0,32.3,24.0,10.0,24.0,14.9,24.0
NewYork,2025-01-11,19.0,24.0,3.0,001000,26.0,40.77945,-73.88027,41.0,,28.0,,18.1,"LAGUARDIA AIRPORT, NY US",0.02,,1003.2,20.0,,72503014732,1.8,24.0,33.7,24.0,9.6,24.0,7.5,24.0
NewYork,2025-01-12,18.9,24.0,3.0,000000,32.1,40.77945,-73.88027,43.0,,28.9,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1012.3,24.0,,72503014732,11.3,24.0,35.4,24.0,10.0,24.0,10.3,24.0
NewYork,2025-01-13,18.9,24.0,3.0,000000,26.0,40.77945,-73.88027,44.1,,30.9,,13.0,"LAGUARDIA AIRPORT, NY US",0.0,,1015.0,24.0,,72503014732,14.0,24.0,38.9,24.0,10.0,24.0,7.4,24.0
NewYork,2025-01-14,11.1,24.0,3.0,000000,29.9,40.77945,-73.88027,44.1,,28.9,,20.0,"LAGUARDIA AIRPORT, NY US",0.0,,1014.9,24.0,,72503014732,13.9,24.0,33.5,24.0,10.0,24.0,14.3,24.0
NewYork,2025-01-15,8.2,24.0,3.0,000000,34.0,40.77945,-73.88027,36.0,,24.1,,22.0,"LAGUARDIA AIRPORT, NY US",0.0,,1018.8,24.0,,72503014732,17.8,24.0,28.0,24.0,10.0,24.0,16.9,24.0
NewYork,2025-01-16,9.1,24.0,3.0,001000,25.1,40.77945,-73.88027,33.1,,24.1,,18.1,"LAGUARDIA AIRPORT, NY US",0.0,,1017.1,24.0,,72503014732,16.1,24.0,28.0,24.0,10.0,24.0,9.8,24.0
NewYork,2025-01-17,17.9,24.0,3.0,001000,19.0,40.77945,-73.88027,44.1,,25.0,,14.0,"LAGUARDIA AIRPORT, NY US",0.0,,1014.9,24.0,,72503014732,13.9,24.0,32.8,24.0,9.7,24.0,9.3,24.0
NewYork,2025-01-18,27.5,24.0,3.0,010000,27.0,40.77945,-73.88027,46.0,,27.0,,17.1,"LAGUARDIA AIRPORT, NY US",0.0,,1016.8,21.0,,72503014732,14.9,24.0,40.4,24.0,8.5,24.0,8.7,24.0
NewYork,2025-01-19,31.3,24.0,3.0,001000,32.1,40.77945,-73.88027,46.0,,30.9,,20.0,"LAGUARDIA AIRPORT, NY US",0.11,,1008.1,19.0,1.2,72503014732,7.1,24.0,38.9,24.0,7.3,24.0,7.2,24.0
NewYork,2025-01-20,11.2,24.0,3.0,001000,27.0,40.77945,-73.88027,41.0,,19.0,,20.0,"LAGUARDIA AIRPORT, NY US",0.18,,1018.6,22.0,2.0,72503014732,15.7,24.0,25.1,24.0,8.3,24.0,14.4,24.0
NewYork,2025-01-21,-3.4,24.0,3.0,000000,24.1,40.77945,-73.88027,28.0,,12.9,,14.0,"LAGUARDIA AIRPORT, NY US",0.0,,1032.7,24.0,2.0,72503014732,31.8,24.0,17.7,24.0,10.0,24.0,9.8,24.0
NewYork,2025-01-22,-3.6,24.0,3.0,000000,22.9,40.77945,-73.88027,21.0,,12.9,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1032.3,24.0,1.2,72503014732,31.3,24.0,17.2,24.0,10.0,24.0,9.0,24.0
NewYork,2025-01-23,1.0,24.0,3.0,000000,20.0,40.77945,-73.88027,30.0,,12.9,,15.0,"LAGUARDIA AIRPORT, NY US",0.0,,1027.1,24.0,1.2,72503014732,26.5,24.0,22.4,24.0,10.0,24.0,5.5,24.0
NewYork,2025-01-24,6.9,24.0,3.0,000000,21.0,40.77945,-73.88027,34.0,,18.0,,15.0,"LAGUARDIA AIRPORT, NY US",0.0,,1020.9,24.0,1.2,72503014732,20.0,24.0,28.5,24.0,10.0,24.0,10.8,24.0
NewYork,2025-01-25,6.3,24.0,3.0,000000,19.0,40.77945,-73.88027,34.0,,23.0,,12.0,"LAGUARDIA AIRPORT, NY US",0.0,,1025.8,24.0,1.2,72503014732,24.8,24.0,28.3,24.0,10.0,24.0,7.1,24.0
NewYork,2025-01-26,14.0,24.0,3.0,000000,28.0,40.77945,-73.88027,44.1,,23.0,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1021.3,24.0,1.2,72503014732,20.2,24.0,36.4,24.0,10.0,24.0,9.7,24.0
NewYork,2025-01-27,10.3,24.0,3.0,000000,26.0,40.77945,-73.88027,44.1,,32.0,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1016.5,24.0,,72503014732,15.5,24.0,37.2,24.0,10.0,24.0,10.2,24.0
NewYork,2025-01-28,12.1,24.0,3.0,000000,36.9,40.77945,-73.88027,42.1,,33.1,,25.1,"LAGUARDIA AIRPORT, NY US",0.0,,1003.0,24.0,,72503014732,2.0,24.0,38.9,24.0,10.0,24.0,15.5,24.0
NewYork,2025-01-29,18.4,24.0,3.0,000000,39.0,40.77945,-73.88027,53.1,,33.1,,22.0,"LAGUARDIA AIRPORT, NY US",0.0,,999.8,24.0,,72503014732,998.8,24.0,42.4,24.0,10.0,24.0,12.4,24.0
NewYork,2025-01-30,8.6,24.0,3.0,000000,42.0,40.77945,-73.88027,53.1,,26.1,,28.0,"LAGUARDIA AIRPORT, NY US",0.0,,1018.1,24.0,,72503014732,17.0,24.0,32.8,24.0,10.0,24.0,15.8,24.0
NewYork,2025-01-31,30.4,24.0,3.0,010000,,40.77945,-73.88027,46.4,,36.0,,9.9,"LAGUARDIA AIRPORT, NY US",0.04,,1016.7,18.0,,72503014732,15.1,24.0,41.4,24.0,8.7,24.0,6.0,24.0
NewYork,2025-02-01,28.3,24.0,3.0,010000,25.1,40.77945,-73.88027,50.0,,30.9,,17.1,"LAGUARDIA AIRPORT, NY US",0.12,,1014.3,20.0,,72503014732,10.4,24.0,40.4,24.0,8.9,24.0,10.8,24.0
NewYork,2025-02-02,7.4,24.0,3.0,011000,21.0,40.77945,-73.88027,30.9,,18.0,,15.0,"LAGUARDIA AIRPORT, NY US",0.0,,1033.2,24.0,,72503014732,32.2,24.0,23.4,24.0,10.0,24.0,9.2,24.0
NewYork,2025-02-03,27.3,24.0,3.0,011000,,40.77945,-73.88027,48.9,,18.0,,9.9,"LAGUARDIA AIRPORT, NY US",0.1,,1019.7,21.0,1.2,72503014732,19.7,24.0,36.8,24.0,8.4,24.0,4.5,24.0
NewYork,2025-02-04,28.0,24.0,3.0,000000,36.9,40.77945,-73.88027,50.0,,30.9,,25.1,"LAGUARDIA AIRPORT, NY US",0.0,,1011.9,24.0,,72503014732,10.8,24.0,44.4,24.0,10.0,24.0,12.8,24.0
NewYork,2025-02-05,10.0,24.0,3.0,000000,25.1,40.77945,-73.88027,50.0,,27.0,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1027.0,24.0,,72503014732,26.0,24.0,31.9,24.0,10.0,24.0,11.0,24.0
